ID,test_type,basin_valley,Depth (m),qc (MPa),fs (kPa),u2 (kPa),Vs (m/s),qt (MPa),Rf (%),γ (kN/m³),"σ,v (kPa)",u0 (kPa),"σ',v (kPa)",Qt (-),Qtn (-),Fr (%),Bq (-),U2 (-),SBT (-),SBTn (-),Mod. SBTn (-),n,Ic (-),Ic SBT (-),Ib (-)
405,CPT,Vienna basin,8.53,1.31,66.6,0,0,1.31,5.03,19,162.07,83.68,78.39,14.7,14.7,5.74,0,0,3,3,3,1,3.04,3.04,16.01
405,CPT,Vienna basin,8.54,1.32,67.1,0,0,1.33,5.05,19,162.26,83.78,78.48,14.9,14.9,5.75,0,0,3,3,3,1,3.03,3.04,15.99
405,CPT,Vienna basin,8.55,1.36,68.1,0,0,1.36,5.01,19,162.45,83.88,78.57,15.25,15.25,5.69,0,0,3,3,3,1,3.02,3.03,16.11
405,CPT,Vienna basin,8.56,1.4,69.3,0,0,1.39,4.97,19,162.64,83.97,78.67,15.61,15.61,5.63,0,0,3,3,3,1,3.01,3.02,16.22
405,CPT,Vienna basin,8.57,1.41,70.1,0,0,1.41,4.98,19,162.83,84.07,78.76,15.78,15.78,5.63,0,0,3,3,3,1,3.01,3.02,16.23
405,CPT,Vienna basin,8.58,1.41,70.6,0,0,1.4,5.04,19,163.02,84.17,78.85,15.74,15.74,5.71,0,0,3,3,3,1,3.01,3.02,16.11
405,CPT,Vienna basin,8.59,1.4,71.8,0,0,1.4,5.12,19,163.21,84.27,78.94,15.63,15.63,5.8,0,0,3,3,3,1,3.02,3.03,15.95
405,CPT,Vienna basin,8.6,1.39,72.4,0,0,1.39,5.2,19,163.4,84.37,79.03,15.56,15.56,5.89,0,0,3,3,3,1,3.02,3.03,15.82
405,CPT,Vienna basin,8.61,1.4,73,0,0,1.4,5.21,19,163.59,84.46,79.13,15.58,15.58,5.9,0,0,3,3,3,1,3.02,3.03,15.8
405,CPT,Vienna basin,8.62,1.4,72.7,0,0,1.41,5.18,19,163.78,84.56,79.22,15.73,15.73,5.86,0,0,3,3,3,1,3.02,3.03,15.87
405,CPT,Vienna basin,8.63,1.43,73.2,0,0,1.43,5.19,19,163.97,84.66,79.31,15.93,15.93,5.86,0,0,3,3,3,1,3.02,3.02,15.87
405,CPT,Vienna basin,8.64,1.45,76.2,0,0,1.44,5.29,19,164.16,84.76,79.4,16.08,16.08,5.97,0,0,3,3,3,1,3.02,3.02,15.72
405,CPT,Vienna basin,8.65,1.45,79.2,0,0,1.42,5.47,19,164.35,84.86,79.49,15.86,15.86,6.19,0,0,3,3,3,1,3.03,3.04,15.38
405,CPT,Vienna basin,8.66,1.38,78.5,0,0,1.37,5.79,19,164.54,84.95,79.59,15.1,15.1,6.59,0,0,3,3,3,1,3.07,3.07,14.81
405,CPT,Vienna basin,8.67,1.27,79.7,0,0,1.3,6.13,19,164.73,85.05,79.68,14.23,14.23,7.02,0,0,3,3,3,1,3.1,3.1,14.26
405,CPT,Vienna basin,8.68,1.24,80.5,0,0,1.25,6.39,19,164.92,85.15,79.77,13.63,13.63,7.36,0,0,3,3,3,1,3.13,3.12,13.87
405,CPT,Vienna basin,8.69,1.24,80,0,0,1.24,6.47,19,165.11,85.25,79.86,13.5,13.5,7.46,0,0,3,3,3,1,3.14,3.13,13.76
405,CPT,Vienna basin,8.7,1.25,80.8,0,0,1.25,6.47,19,165.3,85.35,79.95,13.51,13.51,7.46,0,0,3,3,3,1,3.14,3.13,13.77
405,CPT,Vienna basin,8.71,1.25,80.8,0,0,1.25,6.46,19,165.49,85.45,80.04,13.55,13.55,7.45,0,0,3,3,3,1,3.14,3.13,13.78
405,CPT,Vienna basin,8.72,1.26,80.7,0,0,1.24,6.52,19,165.68,85.54,80.14,13.36,13.36,7.53,0,0,3,3,3,1,3.15,3.13,13.69
405,CPT,Vienna basin,8.73,1.2,80.5,0,0,1.21,6.67,19,165.87,85.64,80.23,13,13,7.73,0,0,3,3,3,1,3.16,3.15,13.49
405,CPT,Vienna basin,8.74,1.17,80.6,0,0,1.17,6.83,19,166.06,85.74,80.32,12.53,12.53,7.96,0,0,3,3,3,1,3.18,3.16,13.27
405,CPT,Vienna basin,8.75,1.15,79.2,0,0,1.14,6.91,19,166.25,85.84,80.41,12.17,12.17,8.08,0,0,3,3,3,1,3.2,3.18,13.17
405,CPT,Vienna basin,8.76,1.12,77.4,0,0,1.13,6.86,19,166.44,85.94,80.5,11.95,11.95,8.05,0,0,3,3,3,1,3.2,3.18,13.21
405,CPT,Vienna basin,8.77,1.12,75.8,0,0,1.11,6.77,19,166.63,86.03,80.6,11.77,11.77,7.96,0,0,3,3,3,1,3.2,3.18,13.3
405,CPT,Vienna basin,8.78,1.11,73.3,0,0,1.08,6.75,19,166.82,86.13,80.69,11.38,11.38,7.98,0,0,3,3,3,1,3.21,3.19,13.29
405,CPT,Vienna basin,8.79,1.03,70.7,0,0,1.05,6.81,19,167.01,86.23,80.78,10.92,10.92,8.1,0,0,3,3,2,1,3.23,3.2,13.2
405,CPT,Vienna basin,8.8,1.01,70.5,0,0,1,7.02,19,167.2,86.33,80.87,10.35,10.35,8.42,0,0,3,3,2,1,3.26,3.22,12.95
405,CPT,Vienna basin,8.81,0.97,70.2,0,0,0.97,7.2,19,167.39,86.43,80.96,9.93,9.93,8.7,0,0,3,3,2,1,3.28,3.24,12.75
405,CPT,Vienna basin,8.82,0.93,69,0,0,1,6.89,19,167.58,86.52,81.06,10.29,10.29,8.27,0,0,3,3,2,1,3.26,3.22,13.08
405,CPT,Vienna basin,8.83,1.1,67.8,0,0,1.1,6.03,19,167.77,86.62,81.15,11.54,11.54,7.11,0,0,3,3,3,1,3.18,3.15,14.17
405,CPT,Vienna basin,8.84,1.28,62.8,0,0,1.34,4.78,19,167.96,86.72,81.24,14.44,14.44,5.47,0,0,3,3,3,1,3.03,3.02,16.41
405,CPT,Vienna basin,8.85,1.64,61.7,0,0,1.67,3.72,19,168.15,86.82,81.33,18.43,18.37,4.14,0,0,3,3,3,0.98,2.87,2.88,19.43
405,CPT,Vienna basin,8.86,2.08,61.7,0,0,1.88,3.32,19,168.34,86.92,81.42,20.96,20.76,3.65,0,0,4,4,3,0.96,2.8,2.81,21.09
405,CPT,Vienna basin,8.87,1.9,63.6,0,0,1.89,3.37,19,168.53,87.01,81.52,21.12,20.91,3.69,0,0,4,3,3,0.96,2.8,2.81,20.99
405,CPT,Vienna basin,8.88,1.69,65.5,0,0,1.66,3.92,19,168.72,87.11,81.61,18.25,18.21,4.37,0,0,3,3,3,0.99,2.89,2.89,18.87
405,CPT,Vienna basin,8.89,1.39,66,0,0,1.48,4.43,19,168.91,87.21,81.7,16.05,16.05,5,0,0,3,3,3,1,2.97,2.97,17.33
405,CPT,Vienna basin,8.9,1.37,65.4,0,0,1.37,4.79,19,169.1,87.31,81.79,14.64,14.64,5.47,0,0,3,3,3,1,3.02,3.01,16.43
405,CPT,Vienna basin,8.91,1.34,64.9,0,0,1.36,4.75,19,169.29,87.41,81.88,14.5,14.5,5.43,0,0,3,3,3,1,3.03,3.01,16.47
405,CPT,Vienna basin,8.92,1.36,63.2,0,0,1.34,4.72,19,169.48,87.51,81.97,14.27,14.27,5.4,0,0,3,3,3,1,3.03,3.02,16.5
405,CPT,Vienna basin,8.93,1.31,61.6,0,0,1.24,4.95,19,169.67,87.6,82.07,13.05,13.05,5.74,0,0,3,3,3,1,3.08,3.06,15.91
405,CPT,Vienna basin,8.94,1.05,59.5,0,0,1.11,5.36,19,169.86,87.7,82.16,11.43,11.43,6.33,0,0,3,3,3,1,3.15,3.12,15.06
405,CPT,Vienna basin,8.95,0.96,57.1,0,0,0.96,5.93,19,170.05,87.8,82.25,9.65,9.65,7.19,0,0,3,3,2,1,3.24,3.19,14.09
405,CPT,Vienna basin,8.96,0.88,54.8,0,0,0.91,5.99,19,170.24,87.9,82.34,8.96,8.96,7.37,0,0,3,3,2,1,3.27,3.21,13.94
405,CPT,Vienna basin,8.97,0.88,51.3,0,0,0.88,5.89,19,170.43,88,82.43,8.55,8.55,7.31,0,0,3,3,2,1,3.28,3.22,14
405,CPT,Vienna basin,8.98,0.87,48.5,0,0,0.87,5.64,19,170.62,88.09,82.53,8.46,8.46,7.02,0,0,3,3,2,1,3.28,3.21,14.27
405,CPT,Vienna basin,8.99,0.86,47.3,0,0,0.86,5.52,19,170.81,88.19,82.62,8.37,8.37,6.88,0,0,3,3,2,1,3.27,3.21,14.4
405,CPT,Vienna basin,9,0.86,46.9,0,0,0.86,5.45,19,171,88.29,82.71,8.37,8.37,6.8,0,0,3,3,2,1,3.27,3.21,14.48
405,CPT,Vienna basin,9.01,0.87,46.9,0,0,0.87,5.41,19,171.19,88.39,82.8,8.42,8.42,6.73,0,0,3,3,2,1,3.27,3.2,14.54
405,CPT,Vienna basin,9.02,0.88,47,0,0,0.87,5.4,19,171.38,88.49,82.89,8.42,8.42,6.73,0,0,3,3,2,1,3.27,3.2,14.54
405,CPT,Vienna basin,9.03,0.86,47,0,0,0.87,5.4,19,171.57,88.58,82.99,8.37,8.37,6.73,0,0,3,3,2,1,3.27,3.2,14.54
405,CPT,Vienna basin,9.04,0.86,46.3,0,0,0.86,5.4,19,171.76,88.68,83.08,8.25,8.25,6.76,0,0,3,3,2,1,3.27,3.21,14.51
405,CPT,Vienna basin,9.05,0.85,45.6,0,0,0.84,5.38,19,171.95,88.78,83.17,8.06,8.06,6.77,0,0,3,3,2,1,3.28,3.21,14.5
405,CPT,Vienna basin,9.06,0.82,44.1,0,0,0.82,5.39,19,172.14,88.88,83.26,7.83,7.83,6.81,0,0,3,3,2,1,3.29,3.22,14.45
405,CPT,Vienna basin,9.07,0.81,43.6,0,0,0.81,5.39,19,172.33,88.98,83.35,7.66,7.66,6.85,0,0,3,3,2,1,3.3,3.22,14.42
405,CPT,Vienna basin,9.08,0.81,43.4,0,0,0.81,5.38,19,172.52,89.07,83.45,7.6,7.6,6.85,0,0,3,3,2,1,3.31,3.23,14.42
405,CPT,Vienna basin,9.09,0.81,43.2,0,0,0.8,5.38,19,172.71,89.17,83.54,7.54,7.54,6.86,0,0,3,3,2,1,3.31,3.23,14.41
405,CPT,Vienna basin,9.1,0.79,43,0,0,0.78,5.5,19,172.9,89.27,83.63,7.25,7.25,7.06,0,0,3,3,2,1,3.33,3.24,14.23
405,CPT,Vienna basin,9.11,0.74,42.2,0,0,0.74,5.76,19,173.09,89.37,83.72,6.72,6.72,7.53,0,0,3,3,2,1,3.37,3.28,13.87
405,CPT,Vienna basin,9.12,0.68,41.9,0,0,0.7,6.01,19,173.28,89.47,83.81,6.26,6.26,7.99,0,0,3,3,2,1,3.41,3.3,13.55
405,CPT,Vienna basin,9.13,0.68,41.6,0,0,0.67,6.19,19,173.47,89.57,83.9,5.96,5.96,8.34,0,0,3,3,2,1,3.44,3.33,13.33
405,CPT,Vienna basin,9.14,0.66,41.6,0,0,0.66,6.21,19,173.66,89.66,84,5.78,5.78,8.43,0,0,3,3,2,1,3.46,3.33,13.29
405,CPT,Vienna basin,9.15,0.63,39.6,0,0,0.63,6.31,19,173.85,89.76,84.09,5.45,5.45,8.71,0,0,3,2,2,1,3.48,3.35,13.15
405,CPT,Vienna basin,9.16,0.6,38.5,0,0,0.61,6.35,19,174.04,89.86,84.18,5.21,5.21,8.86,0,0,3,2,2,1,3.5,3.36,13.09
405,CPT,Vienna basin,9.17,0.61,38.6,0,0,0.61,6.37,19,174.23,89.96,84.27,5.13,5.13,8.94,0,0,3,2,2,1,3.51,3.37,13.06
405,CPT,Vienna basin,9.18,0.62,38.8,0,0,0.62,6.27,19,174.42,90.06,84.36,5.28,5.28,8.72,0,0,3,2,2,1,3.5,3.36,13.17
405,CPT,Vienna basin,9.19,0.64,39.2,0,0,0.63,6.24,19,174.61,90.15,84.46,5.35,5.35,8.66,0,0,3,2,2,1,3.49,3.35,13.2
405,CPT,Vienna basin,9.2,0.63,39.4,0,0,0.64,6.12,19,174.8,90.25,84.55,5.53,5.53,8.41,0,0,3,3,2,1,3.47,3.34,13.33
405,CPT,Vienna basin,9.21,0.66,39.5,0,0,0.66,5.9,19,174.99,90.35,84.64,5.77,5.77,8.01,0,0,3,3,2,1,3.44,3.32,13.57
405,CPT,Vienna basin,9.22,0.7,38.4,0,0,0.69,5.54,19,175.18,90.45,84.73,6.11,6.11,7.42,0,0,3,3,2,1,3.4,3.29,13.97
405,CPT,Vienna basin,9.23,0.72,37.4,0,0,0.73,5.15,19,175.37,90.55,84.82,6.52,6.52,6.78,0,0,3,3,2,1,3.36,3.25,14.47
405,CPT,Vienna basin,9.24,0.77,36.7,0,0,0.73,5.01,19,175.56,90.64,84.92,6.51,6.51,6.6,0,0,3,3,2,1,3.35,3.24,14.62
405,CPT,Vienna basin,9.25,0.7,35.4,0,0,0.7,5.01,19,175.75,90.74,85.01,6.22,6.22,6.68,0,0,3,3,2,1,3.37,3.25,14.54
405,CPT,Vienna basin,9.26,0.64,33.8,0,0,0.65,5.22,19,175.94,90.84,85.1,5.6,5.6,7.15,0,0,3,3,2,1,3.42,3.29,14.18
405,CPT,Vienna basin,9.27,0.61,33,0,0,0.62,5.33,19,176.13,90.94,85.19,5.2,5.2,7.45,0,0,3,3,2,1,3.46,3.32,13.98
405,CPT,Vienna basin,9.28,0.6,32.2,0,0,0.6,5.4,19,176.32,91.04,85.28,4.96,4.96,7.65,0,0,3,3,2,1,3.48,3.33,13.86
349,CPT,Saalfelden basin,3.4,6.69,211.9,0,0,6.7,3.16,19,64.6,33.35,31.25,212.49,147.23,3.2,0,0,5,5,5,0.69,2.16,2.38,29.09
349,CPT,Saalfelden basin,3.41,6.86,213.6,0,0,6.86,3.11,19,64.79,33.45,31.34,216.92,149.75,3.14,0,0,5,5,5,0.68,2.15,2.37,29.56
349,CPT,Saalfelden basin,3.42,7.04,215.2,0,0,7.1,3.03,19,64.98,33.55,31.43,223.98,153.67,3.06,0,0,5,5,5,0.68,2.13,2.35,30.32
349,CPT,Saalfelden basin,3.43,7.42,216.9,0,0,7.36,2.97,19,65.17,33.65,31.52,231.37,157.89,2.99,0,0,5,5,5,0.67,2.12,2.34,30.94
349,CPT,Saalfelden basin,3.44,7.62,222.9,0,0,7.62,2.91,19,65.36,33.75,31.61,239.09,162.29,2.93,0,0,5,5,5,0.67,2.11,2.32,31.55
349,CPT,Saalfelden basin,3.45,7.83,225.5,0,0,7.82,2.88,19,65.55,33.84,31.71,244.65,165.63,2.91,0,0,5,5,5,0.66,2.1,2.31,31.82
349,CPT,Saalfelden basin,3.46,8.02,228.6,0,0,8.01,2.85,19,65.74,33.94,31.8,249.93,168.7,2.87,0,0,5,5,7,0.66,2.09,2.3,32.22
349,CPT,Saalfelden basin,3.47,8.19,230.7,0,0,8.18,2.82,19,65.93,34.04,31.89,254.54,171.41,2.84,0,0,5,5,7,0.66,2.08,2.29,32.54
349,CPT,Saalfelden basin,3.48,8.34,233.2,0,0,8.34,2.8,19,66.12,34.14,31.98,258.63,173.85,2.82,0,0,5,5,7,0.66,2.07,2.28,32.81
349,CPT,Saalfelden basin,3.49,8.48,235.9,0,0,8.48,2.78,19,66.31,34.24,32.07,262.47,176.2,2.81,0,0,5,5,7,0.65,2.07,2.27,33
349,CPT,Saalfelden basin,3.5,8.63,239.4,0,0,8.68,2.76,19,66.5,34.34,32.17,267.88,179.44,2.78,0,0,5,5,7,0.65,2.06,2.26,33.26
349,CPT,Saalfelden basin,3.51,8.94,244.4,0,0,8.9,2.8,19,66.69,34.43,32.26,273.82,183.53,2.82,0,0,5,5,7,0.65,2.06,2.26,32.92
349,CPT,Saalfelden basin,3.52,9.13,263.9,0,0,9.13,2.82,19,66.88,34.53,32.35,280.12,187.71,2.84,0,0,5,8,7,0.65,2.06,2.26,32.75
349,CPT,Saalfelden basin,3.53,9.32,264.7,0,0,9.32,2.84,19,67.07,34.63,32.44,285.16,191.1,2.86,0,0,5,8,7,0.65,2.06,2.25,32.6
349,CPT,Saalfelden basin,3.54,9.51,265.5,0,0,9.5,2.8,19,67.26,34.73,32.53,289.81,193.74,2.82,0,0,5,8,7,0.65,2.05,2.24,33.01
349,CPT,Saalfelden basin,3.55,9.66,268.6,0,0,9.64,2.78,19,67.45,34.83,32.62,293.53,195.95,2.8,0,0,5,8,7,0.64,2.04,2.23,33.28
349,CPT,Saalfelden basin,3.56,9.76,270.6,0,0,9.75,2.22,19,67.64,34.92,32.72,295.81,191.5,2.23,0,0,5,6,7,0.62,1.97,2.16,40.48
349,CPT,Saalfelden basin,3.57,9.81,109.4,0,0,9.78,1.64,19,67.83,35.02,32.81,296.16,184.37,1.65,0,0,5,6,7,0.58,1.87,2.06,52
349,CPT,Saalfelden basin,3.58,9.78,100.3,0,0,9.68,1.3,19,68.02,35.12,32.9,292.19,177.16,1.31,0,0,6,6,7,0.56,1.81,2,62.04
349,CPT,Saalfelden basin,3.59,9.45,167.4,0,0,9.5,1.76,19,68.21,35.22,32.99,285.83,180.72,1.77,0,0,5,6,7,0.59,1.91,2.1,48.81
349,CPT,Saalfelden basin,3.6,9.26,234.4,0,0,9.26,2.32,19,68.4,35.32,33.08,277.9,182.91,2.34,0,0,5,5,7,0.63,2,2.19,38.73
349,CPT,Saalfelden basin,3.61,9.07,243.7,0,0,9.07,2.66,19,68.59,35.41,33.18,271.42,182.56,2.68,0,0,5,5,7,0.64,2.04,2.24,34.38
349,CPT,Saalfelden basin,3.62,8.89,247.1,0,0,8.88,2.77,19,68.78,35.51,33.27,264.89,179.73,2.79,0,0,5,5,7,0.65,2.06,2.26,33.15
349,CPT,Saalfelden basin,3.63,8.69,248,0,0,8.7,2.84,19,68.97,35.61,33.36,258.79,176.76,2.87,0,0,5,5,7,0.66,2.08,2.27,32.38
349,CPT,Saalfelden basin,3.64,8.53,247.5,0,0,8.54,2.9,19,69.16,35.71,33.45,253.26,173.97,2.93,0,0,5,8,5,0.66,2.09,2.28,31.77
349,CPT,Saalfelden basin,3.65,8.4,248.1,0,0,8.37,2.96,19,69.35,35.81,33.54,247.6,171.07,2.98,0,0,5,8,5,0.67,2.1,2.3,31.19
349,CPT,Saalfelden basin,3.66,8.19,248,0,0,8.19,3.03,19,69.54,35.9,33.64,241.41,167.86,3.05,0,0,5,8,5,0.67,2.11,2.31,30.52
349,CPT,Saalfelden basin,3.67,7.98,247.9,0,0,8.03,3.08,19,69.73,36,33.73,236.01,165.01,3.11,0,0,5,8,5,0.67,2.12,2.32,30
349,CPT,Saalfelden basin,3.68,7.92,247.1,0,0,7.92,3.12,19,69.92,36.1,33.82,232.05,162.88,3.14,0,0,5,8,5,0.68,2.13,2.33,29.69
349,CPT,Saalfelden basin,3.69,7.85,245.4,0,0,7.86,3.1,19,70.11,36.2,33.91,229.74,161.44,3.13,0,0,5,8,5,0.68,2.13,2.33,29.81
349,CPT,Saalfelden basin,3.7,7.81,238.8,0,0,7.82,3.07,19,70.3,36.3,34,227.83,160.14,3.1,0,0,5,8,5,0.68,2.13,2.33,30.06
349,CPT,Saalfelden basin,3.71,7.79,235.5,0,0,7.78,3.03,19,70.49,36.4,34.09,226.22,159.01,3.06,0,0,5,5,5,0.68,2.13,2.33,30.36
349,CPT,Saalfelden basin,3.72,7.75,233.8,0,0,7.75,3.02,19,70.68,36.49,34.19,224.71,158.09,3.05,0,0,5,5,5,0.68,2.13,2.33,30.46
349,CPT,Saalfelden basin,3.73,7.71,233.1,0,0,7.72,3.01,19,70.87,36.59,34.28,223.23,157.25,3.04,0,0,5,5,5,0.68,2.13,2.33,30.5
349,CPT,Saalfelden basin,3.74,7.7,231.5,0,0,7.71,3,19,71.06,36.69,34.37,222.24,156.67,3.03,0,0,5,5,5,0.68,2.13,2.32,30.6
349,CPT,Saalfelden basin,3.75,7.71,229.7,0,0,7.71,2.98,19,71.25,36.79,34.46,221.73,156.35,3.01,0,0,5,5,5,0.68,2.12,2.32,30.75
349,CPT,Saalfelden basin,3.76,7.72,229.4,0,0,7.73,2.97,19,71.44,36.89,34.55,221.58,156.29,3,0,0,5,5,5,0.68,2.12,2.32,30.87
349,CPT,Saalfelden basin,3.77,7.75,229.6,0,0,7.75,2.96,19,71.63,36.98,34.65,221.74,156.46,2.99,0,0,5,5,5,0.68,2.12,2.32,30.96
349,CPT,Saalfelden basin,3.78,7.79,229.8,0,0,7.8,2.96,19,71.82,37.08,34.74,222.44,157.02,2.99,0,0,5,5,5,0.67,2.12,2.32,30.99
349,CPT,Saalfelden basin,3.79,7.86,233,0,0,7.85,2.97,19,72.01,37.18,34.83,223.44,157.88,3,0,0,5,5,5,0.67,2.12,2.32,30.89
349,CPT,Saalfelden basin,3.8,7.92,237.5,0,0,7.92,2.98,19,72.2,37.28,34.92,224.65,158.82,3.01,0,0,5,5,5,0.67,2.12,2.31,30.84
349,CPT,Saalfelden basin,3.81,7.98,236.9,0,0,7.99,2.98,19,72.39,37.38,35.01,226.01,159.85,3.01,0,0,5,5,5,0.67,2.12,2.31,30.82
349,CPT,Saalfelden basin,3.82,8.06,240,0,0,8.06,2.97,19,72.58,37.47,35.11,227.65,160.98,3,0,0,5,5,5,0.67,2.12,2.31,30.91
349,CPT,Saalfelden basin,3.83,8.15,242.8,0,0,8.15,2.97,19,72.77,37.57,35.2,229.36,162.19,3,0,0,5,5,5,0.67,2.11,2.31,30.94
349,CPT,Saalfelden basin,3.84,8.22,243.6,0,0,8.2,2.97,19,72.96,37.67,35.29,230.18,162.83,3,0,0,5,5,5,0.67,2.11,2.3,30.97
349,CPT,Saalfelden basin,3.85,8.21,244,0,0,8.19,2.98,19,73.15,37.77,35.38,229.36,162.48,3,0,0,5,5,5,0.67,2.11,2.3,30.91
349,CPT,Saalfelden basin,3.86,8.13,243.6,0,0,8.12,3,19,73.34,37.87,35.47,226.8,161.13,3.03,0,0,5,5,5,0.67,2.12,2.31,30.68
349,CPT,Saalfelden basin,3.87,8.02,243.1,0,0,7.99,3.05,19,73.53,37.96,35.57,222.54,158.83,3.07,0,0,5,5,5,0.68,2.13,2.32,30.24
349,CPT,Saalfelden basin,3.88,7.82,243.4,0,0,7.84,3.08,19,73.72,38.06,35.66,217.85,156.15,3.11,0,0,5,8,5,0.68,2.14,2.33,29.88
349,CPT,Saalfelden basin,3.89,7.69,238.8,0,0,7.69,3.12,19,73.91,38.16,35.75,213.17,153.44,3.15,0,0,5,8,5,0.68,2.14,2.34,29.56
349,CPT,Saalfelden basin,3.9,7.57,237.2,0,0,7.59,3.12,19,74.1,38.26,35.84,209.64,151.29,3.15,0,0,5,5,5,0.69,2.15,2.34,29.49
349,CPT,Saalfelden basin,3.91,7.5,234.6,0,0,7.52,3.11,19,74.29,38.36,35.93,207.2,149.76,3.15,0,0,5,5,5,0.69,2.15,2.34,29.53
349,CPT,Saalfelden basin,3.92,7.48,230.8,0,0,7.48,3.08,19,74.48,38.46,36.02,205.63,148.67,3.11,0,0,5,5,5,0.69,2.15,2.34,29.76
349,CPT,Saalfelden basin,3.93,7.46,226.8,0,0,7.47,3.04,19,74.67,38.55,36.12,204.81,147.96,3.07,0,0,5,5,5,0.68,2.15,2.34,30.16
349,CPT,Saalfelden basin,3.94,7.47,223,0,0,7.46,2.98,19,74.86,38.65,36.21,204.07,147.26,3.01,0,0,5,5,5,0.68,2.14,2.33,30.63
349,CPT,Saalfelden basin,3.95,7.46,217.7,0,0,7.45,2.93,19,75.05,38.75,36.3,203.23,146.51,2.96,0,0,5,5,5,0.68,2.14,2.33,31.08
349,CPT,Saalfelden basin,3.96,7.43,214.3,0,0,7.42,2.88,19,75.24,38.85,36.39,201.83,145.42,2.91,0,0,5,5,5,0.68,2.13,2.32,31.5
349,CPT,Saalfelden basin,3.97,7.37,209.6,0,0,7.38,2.82,19,75.43,38.95,36.48,200.29,144.13,2.85,0,0,5,5,7,0.68,2.13,2.32,32.09
349,CPT,Saalfelden basin,3.98,7.35,200.2,0,0,7.34,2.75,19,75.62,39.04,36.58,198.69,142.78,2.78,0,0,5,5,7,0.68,2.12,2.31,32.75
349,CPT,Saalfelden basin,3.99,7.31,195.7,0,0,7.3,2.69,19,75.81,39.14,36.67,197.13,141.48,2.71,0,0,5,5,7,0.67,2.12,2.31,33.37
349,CPT,Saalfelden basin,4,7.26,192.6,0,0,7.26,2.66,19,76,39.24,36.76,195.37,140.27,2.68,0,0,5,5,7,0.67,2.11,2.3,33.66
349,CPT,Saalfelden basin,4.01,7.21,190,0,0,7.21,2.64,19,76.19,39.34,36.85,193.69,139.16,2.66,0,0,5,5,7,0.67,2.11,2.3,33.85
349,CPT,Saalfelden basin,4.02,7.18,187.8,0,0,7.16,2.63,19,76.38,39.44,36.94,191.64,137.87,2.65,0,0,5,5,7,0.67,2.11,2.31,33.92
349,CPT,Saalfelden basin,4.03,7.08,185.9,0,0,7.09,2.62,19,76.57,39.53,37.04,189.38,136.46,2.65,0,0,5,5,7,0.67,2.12,2.31,33.96
349,CPT,Saalfelden basin,4.04,7.01,183.3,0,0,6.99,2.65,19,76.76,39.63,37.13,186.13,134.64,2.68,0,0,5,5,7,0.68,2.12,2.32,33.57
349,CPT,Saalfelden basin,4.05,6.87,186.4,0,0,6.89,2.71,19,76.95,39.73,37.22,183.07,133.05,2.74,0,0,5,5,7,0.68,2.13,2.33,32.96
349,CPT,Saalfelden basin,4.06,6.79,189.5,0,0,6.78,2.77,19,77.14,39.83,37.31,179.72,131.31,2.8,0,0,5,5,7,0.69,2.15,2.34,32.26
349,CPT,Saalfelden basin,4.07,6.69,188,0,0,6.68,2.81,19,77.33,39.93,37.4,176.62,129.58,2.85,0,0,5,5,5,0.69,2.16,2.35,31.81
349,CPT,Saalfelden basin,4.08,6.57,186.5,0,0,6.56,2.83,19,77.52,40.02,37.5,172.78,127.22,2.86,0,0,5,5,5,0.69,2.16,2.36,31.59
349,CPT,Saalfelden basin,4.09,6.41,182.2,0,0,6.4,2.87,19,77.71,40.12,37.59,168.31,124.53,2.91,0,0,5,5,5,0.7,2.17,2.37,31.15
349,CPT,Saalfelden basin,4.1,6.23,182.9,0,0,6.23,2.94,19,77.9,40.22,37.68,163.21,121.52,2.97,0,0,5,5,5,0.7,2.19,2.38,30.48
349,CPT,Saalfelden basin,4.11,6.04,183.6,0,0,6.03,3.05,19,78.09,40.32,37.77,157.48,118.26,3.09,0,0,5,5,5,0.71,2.21,2.4,29.43
349,CPT,Saalfelden basin,4.12,5.81,185.5,0,0,5.8,3.23,19,78.28,40.42,37.86,151.11,114.76,3.28,0,0,4,5,5,0.72,2.24,2.43,27.95
349,CPT,Saalfelden basin,4.13,5.55,193.7,0,0,5.43,3.52,19,78.47,40.52,37.95,140.93,108.87,3.58,0,0,4,5,5,0.74,2.28,2.48,25.88
349,CPT,Saalfelden basin,4.14,4.92,194.6,0,0,5.01,3.89,19,78.66,40.61,38.05,129.51,102.05,3.95,0,0,4,9,5,0.76,2.33,2.54,23.69
349,CPT,Saalfelden basin,4.15,4.54,195.4,0,0,4.54,4.3,19,78.85,40.71,38.14,116.9,94.13,4.37,0,0,4,9,3,0.78,2.39,2.6,21.62
349,CPT,Saalfelden basin,4.16,4.14,194.9,0,0,4.16,4.68,19,79.04,40.81,38.23,106.84,87.66,4.77,0,0,4,9,3,0.8,2.44,2.65,20
349,CPT,Saalfelden basin,4.17,3.8,194.3,0,0,3.82,5.08,19,79.23,40.91,38.32,97.7,81.64,5.19,0,0,4,9,3,0.82,2.48,2.7,18.56
349,CPT,Saalfelden basin,4.18,3.52,193.7,0,0,3.54,5.44,19,79.42,41.01,38.41,89.99,76.4,5.57,0,0,3,9,3,0.83,2.53,2.75,17.44
349,CPT,Saalfelden basin,4.19,3.28,189.4,0,0,3.27,5.81,19,79.61,41.1,38.51,82.91,71.49,5.95,0,0,3,9,3,0.85,2.57,2.79,16.44
